# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/MF_RECOGNITION_SENTENCE_MAP.tsv and regenerate.
key	line	section	env	label	status	decls	sentence
c6172bdc109a	655	The seed	proof	lem:seed	partial	GroupApproximation.Manuscript.MFRecognition.SeedFromTheoremC.E_not_isOperatorMF GroupApproximation.Manuscript.MFRecognition.SeedFromTheoremC.not_isOperatorMF_seedCodeC GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptFullRadicalKillsMFTargets	Theorem~C of~\cite{NonMF} gives a finitely presented torsion-free group with no nontrivial homomorphism to an MF group; such a group is not MF unless it is trivial, and it is not.
477d586e034b	655	The seed	proof	lem:seed	definition	GroupApproximation.PresentationCodes.negativeCode GroupApproximation.Manuscript.MFRecognition.Switch.seedCode	Fix one finite presentation code $P_-$ for this group.
cc4b68ad7d83	665	The switch	lemma	lem:switch	formalized	GroupApproximation.ParametricRecursiveSwitchPresentation.computable₂_parametricSwitchEnumeratorCode GroupApproximation.ParametricRecursiveSwitchPresentation.compiledCarrier_equiv_punit_of_infiniteDomain GroupApproximation.ParametricRecursiveSwitchPresentation.compiledCarrier_equiv_seed_of_finiteDomain GroupApproximation.Manuscript.MFRecognition.Switch.switchCode_computable	There is an algorithm that computes from $e$ a recursive presentation, on a computable set of generators, of a group $C_e$ such that $C_e$ is trivial if $e\in\mathrm{INF}$ and $C_e\cong E$ if $e\in\mathrm{FIN}$.
b9d44aa79113	672	The switch	proof	lem:switch	definition	GroupApproximation.ParametricRecursiveSwitchPresentation.parametricSwitchEnumeratorCode GroupApproximation.Manuscript.MFRecognition.Switch.switchCode	Write $P_-=\langle X\mid R\rangle$ with $X$ finite.
63c981473351	672	The switch	proof	lem:switch	definition	GroupApproximation.ParametricRecursiveSwitchPresentation.parametricCopyGeneratorEquivNat GroupApproximation.ParametricRecursiveSwitchPresentation.copyRaw	The generators of $C_e$ are the symbols $x^{(k)}$ for $x\in X$ and $k\in\mathbb N$, one copy of $X$ for each \emph{layer} $k$.
50a8ce3480ba	672	The switch	proof	lem:switch	definition	GroupApproximation.CodeDovetailStageEvents.codeStageEvents	Run the $e$-th program on all inputs by dovetailing, and let $m_s$ be the number of elements of $W_e$ found by stage $s$, with $m_{-1}=0$.
cac8393c4cef	672	The switch	proof	lem:switch	structural		The relators are enumerated in stages.
e1607af66b9c	672	The switch	proof	lem:switch	definition	GroupApproximation.ParametricRecursiveSwitchPresentation.copyRaw GroupApproximation.ParametricRecursiveSwitchPresentation.bridgeRaw GroupApproximation.ParametricRecursiveSwitchPresentation.killRaw GroupApproximation.ParametricRecursiveSwitchPresentation.rawParametricSwitchRelator	At stage $s$, enumerate the relators $R$ written in the layer $s$; if $m_s>m_{s-1}$, enumerate $x^{(k)}=1$ for all $x\in X$ and all $k\le s$; and otherwise enumerate $x^{(s)}=x^{(s+1)}$ for all $x\in X$.
3c3b555a65c6	672	The switch	proof	lem:switch	formalized	GroupApproximation.ParametricRecursiveSwitchPresentation.computable₂_parametricSwitchEnumeratorCode GroupApproximation.Manuscript.MFRecognition.Switch.switchCode_computable	The enumerator is computable in $P_-$ and $e$.
e06d17f193e0	682	The switch	proof	lem:switch	formalized	GroupApproximation.ParametricFinInfSwitch.of_eq_one_of_infiniteEvents GroupApproximation.ParametricRecursiveSwitchPresentation.compiledCarrier_subsingleton_of_infiniteDomain GroupApproximation.ParametricRecursiveSwitchPresentation.compiledCarrier_equiv_punit_of_infiniteDomain GroupApproximation.Manuscript.MFRecognition.Switch.switchGroup_equiv_punit_of_infiniteDomain	If $e\in\mathrm{INF}$, then for every $k$ some stage $s\ge k$ has $m_s>m_{s-1}$, so every generator is killed and $C_e$ is trivial. If $e\in\mathrm{FIN}$, let $s_*$ be the last stage with $m_s>m_{s-1}$, or $s_*=-1$ if there is none.
5a3cd78a38a2	682	The switch	proof	lem:switch	formalized	GroupApproximation.ParametricFinInfSwitch.equivSeedOfCut GroupApproximation.ParametricRecursiveSwitchPresentation.compiledCarrier_equiv_seed_of_finiteDomain	The layers $k\le s_*$ are killed; the stage $s_*$ identifies nothing, so layer $s_*$ is not identified with layer $s_*+1$; and every stage $s>s_*$ identifies layer $s$ with layer $s+1$.
84405bb6aa02	682	The switch	proof	lem:switch	formalized	GroupApproximation.ParametricFinInfSwitch.equivSeedOfCut GroupApproximation.ParametricRecursiveSwitchPresentation.compiledCarrier_equiv_seed_of_finiteDomain GroupApproximation.Manuscript.MFRecognition.Switch.switchGroup_equiv_seed_of_finiteDomain	So the layers $k>s_*$ are identified with one another, and $x^{(k)}\mapsto x$ for $k>s_*$, $x^{(k)}\mapsto1$ for $k\le s_*$, is an isomorphism $C_e\to E$ with inverse $x\mapsto x^{(s_*+1)}$.
b20fc4765983	698	A three-generator embedding			definition	GroupApproximation.Manuscript.MFRecognition.Bridge.FreeXYT GroupApproximation.Manuscript.MFRecognition.Bridge.xLetter GroupApproximation.Manuscript.MFRecognition.Bridge.yLetter GroupApproximation.Manuscript.MFRecognition.Bridge.tLetter GroupApproximation.Manuscript.MFRecognition.Bridge.yLetterFam GroupApproximation.Manuscript.MFRecognition.Bridge.FreeXY GroupApproximation.Manuscript.MFRecognition.Bridge.xTwo GroupApproximation.Manuscript.MFRecognition.Bridge.yTwo GroupApproximation.Manuscript.MFRecognition.Bridge.yFree	Let $F=F(x,y,t)$ be the free group on $x,y,t$, and let $y_i=x^iyx^{-i}$ for $i\in\mathbb Z$.
642e0b1c7bae	698	A three-generator embedding			definition	GroupApproximation.Manuscript.MFRecognition.Bridge.seq GroupApproximation.Manuscript.MFRecognition.Bridge.seq_nonpos GroupApproximation.Manuscript.MFRecognition.Bridge.seq_pos GroupApproximation.Manuscript.MFRecognition.Bridge.closure_range_seq GroupApproximation.Manuscript.MFRecognition.Bridge.yBase GroupApproximation.Manuscript.MFRecognition.Bridge.cyBase GroupApproximation.Manuscript.MFRecognition.Bridge.Ysub GroupApproximation.Manuscript.MFRecognition.Bridge.CYsub GroupApproximation.Manuscript.MFRecognition.Bridge.bridgePsi GroupApproximation.Manuscript.MFRecognition.Bridge.BGroup	For a countable group $C$ with a generating sequence $(c_i)_{i\ge1}$, put $c_i=1$ for $i\le0$ and
a19ff45e7e58	704	A three-generator embedding			definition	GroupApproximation.Manuscript.MFRecognition.Bridge.Qplus GroupApproximation.Manuscript.MFRecognition.Bridge.qPlus GroupApproximation.Manuscript.MFRecognition.Bridge.Nplus GroupApproximation.Manuscript.MFRecognition.Bridge.cyBaseHom_triv GroupApproximation.Manuscript.MFRecognition.Bridge.bridgePsi_triv GroupApproximation.Manuscript.MFRecognition.Bridge.qplus_commute	Let $Q_+=B(1)=\langle x,y,t\mid[t,y_i]=1\ (i\in\mathbb Z)\rangle$, let $q_+\colon F\to Q_+$ be the quotient map, and let $N_+=\ker q_+$.
f32b6300de03	709	A three-generator embedding	enumerate	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.BridgeUniform.manuscriptBridge_one_uniform GroupApproximation.Manuscript.MFRecognition.Bridge.manuscriptBridge_one GroupApproximation.Manuscript.MFRecognition.Bridge.embC_injective GroupApproximation.Manuscript.MFRecognition.Bridge.closure_gens_eq_top_of_spans	$B(C)$ is an HNN extension of $C*F(x,y)$, so $C$ embeds in $B(C)$; it is generated by $x,y,t$; and a recursive presentation of $B(C)$ on $x,y,t$ is computable from a recursive presentation of $C$.
b2d1024d9238	709	A three-generator embedding	enumerate	lem:bridge	definition	GroupApproximation.Manuscript.MFRecognition.Bridge.qC GroupApproximation.Manuscript.MFRecognition.Bridge.NC GroupApproximation.Manuscript.MFRecognition.Bridge.qC_surjective GroupApproximation.Manuscript.MFRecognition.Bridge.bridgeQuotientEquiv	We write $B(C)=F/N_C$ and $q_C\colon F\to B(C)$ for the quotient map.
9525b2f3d313	713	A three-generator embedding	enumerate	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.manuscriptBridge_two GroupApproximation.Manuscript.MFRecognition.Bridge.manuscriptBridge_two_trivial GroupApproximation.Manuscript.MFRecognition.Bridge.killHom_surjective GroupApproximation.Manuscript.MFRecognition.Bridge.NC_le_Nplus GroupApproximation.Manuscript.MFRecognition.Bridge.Nplus_le_NC	Killing $C$ induces a surjection $B(C)\to Q_+$; so $N_C\le N_+$, with equality when $C$ is trivial.
403ab2300687	715	A three-generator embedding	enumerate	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.jQ GroupApproximation.Manuscript.MFRecognition.Bridge.jQ_qx GroupApproximation.Manuscript.MFRecognition.Bridge.jQ_qy GroupApproximation.Manuscript.MFRecognition.Bridge.jQ_qt GroupApproximation.Manuscript.MFRecognition.Bridge.jQ_injective GroupApproximation.Manuscript.MFRecognition.Bridge.manuscriptBridge_three	The assignment $x\mapsto(x_1,x_2)$, $y\mapsto(y,1)$, $t\mapsto(1,t)$ defines an injective homomorphism $j\colon Q_+\to P=F(x_1,y)\times F(x_2,t)$.
7f3329030f70	715	A three-generator embedding	enumerate	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.qplus_isResiduallyFinite	In particular, $Q_+$ is residually finite.
6818c5e6a94b	722	A three-generator embedding	proof	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.yFreeHom_injective GroupApproximation.Manuscript.MFRecognition.Bridge.range_yFreeHom_eq_normalClosure GroupApproximation.Manuscript.MFRecognition.Bridge.retractF GroupApproximation.Manuscript.MFRecognition.Bridge.retractF_cyBase GroupApproximation.Manuscript.MFRecognition.Bridge.cyBaseHom_injective GroupApproximation.Manuscript.MFRecognition.Bridge.yBaseHom_injective GroupApproximation.Manuscript.MFRecognition.Bridge.bridgePsi GroupApproximation.Manuscript.MFRecognition.Bridge.bridgePsi_apply	(1) The elements $y_i$, $i\in\mathbb Z$, freely generate the normal closure of $y$ in $F(x,y)$~\cite[Chapter~I]{LyndonSchupp}, and the retraction $C*F(x,y)\to F(x,y)$ killing $C$ sends $c_iy_i$ to $y_i$, so the $c_iy_i$ freely generate a free subgroup and $y_i\mapsto c_iy_i$ is an isomorphism between two free subgroups of the base.
2d9b3625fba7	722	A three-generator embedding	proof	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.BGroup GroupApproximation.Manuscript.MFRecognition.Bridge.embC GroupApproximation.Manuscript.MFRecognition.Bridge.embC_injective	So~\eqref{eq:bridge} is an HNN extension, and the base, and with it $C$, embeds by Britton's lemma.
0403b840dd9d	722	A three-generator embedding	proof	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.conj_yBase GroupApproximation.Manuscript.MFRecognition.Bridge.of_iA_mem_of_spans GroupApproximation.Manuscript.MFRecognition.Bridge.closure_gens_eq_top_of_spans GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.BridgeUniform.rank3Relators_rankThreeCode_eq GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.BridgeUniform.presentedRankThreeEquiv GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.BridgeUniform.manuscriptBridge_one_uniform	The relation $c_i=ty_it^{-1}y_i^{-1}$ shows that $x,y,t$ generate $B(C)$, and substituting this expression for $c_i$ into the relators of $C$ produces a recursive presentation on $x,y,t$, uniformly in the presentation of $C$.
3d0fc6dd4610	733	A three-generator embedding	proof	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.cyBaseHom_triv GroupApproximation.Manuscript.MFRecognition.Bridge.qplus_commute GroupApproximation.Manuscript.MFRecognition.Bridge.killC GroupApproximation.Manuscript.MFRecognition.Bridge.killHom GroupApproximation.Manuscript.MFRecognition.Bridge.killHom_comp_qC	(2) Killing every $c_i$ sends the relators of~\eqref{eq:bridge} to the relators $[t,y_i]$ of $Q_+$ and is the identity on $x,y,t$.
0ccb0506eb86	736	A three-generator embedding	proof	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.jSnd_yBase GroupApproximation.Manuscript.MFRecognition.Bridge.jSnd_yBaseHom GroupApproximation.Manuscript.MFRecognition.Bridge.jBase_commute GroupApproximation.Manuscript.MFRecognition.Bridge.jQ	(3) The relators $[t,y_i]$ are sent to $[(1,t),(x_1^iyx_1^{-i},1)]=1$, so $j$ is a homomorphism.
e32d1cd2c1a3	736	A three-generator embedding	proof	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.Nzero GroupApproximation.Manuscript.MFRecognition.Bridge.nzero_normal GroupApproximation.Manuscript.MFRecognition.Bridge.qy_mem_Nzero GroupApproximation.Manuscript.MFRecognition.Bridge.qt_mem_Nzero GroupApproximation.Manuscript.MFRecognition.Bridge.qplus_semidirect GroupApproximation.Manuscript.MFRecognition.Bridge.exists_split GroupApproximation.Manuscript.MFRecognition.Bridge.qx_zpow_mem_Nzero_iff GroupApproximation.Manuscript.MFRecognition.Bridge.SplitSub GroupApproximation.Manuscript.MFRecognition.Bridge.splitSub_eq_top GroupApproximation.Manuscript.MFRecognition.Bridge.nzero_eq_free_prod GroupApproximation.Manuscript.MFRecognition.Bridge.Theta GroupApproximation.Manuscript.MFRecognition.Bridge.Theta_injective GroupApproximation.Manuscript.MFRecognition.Bridge.nzeroModel_eq_Nzero GroupApproximation.Manuscript.MFRecognition.Bridge.jQ_qx_zpow_eq_one_iff GroupApproximation.Manuscript.MFRecognition.Bridge.epsQ GroupApproximation.Manuscript.MFRecognition.Bridge.epsQ_split GroupApproximation.Manuscript.MFRecognition.Bridge.epsQ_qx GroupApproximation.Manuscript.MFRecognition.Bridge.Nzero_le_ker_epsQ GroupApproximation.Manuscript.MFRecognition.Bridge.zpow_ofAdd_one_eq_one_iff GroupApproximation.Manuscript.MFRecognition.Bridge.qyFam GroupApproximation.Manuscript.MFRecognition.Bridge.qtFam GroupApproximation.Manuscript.MFRecognition.Bridge.qt_commute_qyFam GroupApproximation.Manuscript.MFRecognition.Bridge.qx_conj_qyFam GroupApproximation.Manuscript.MFRecognition.Bridge.qtFam_commute_qyFam GroupApproximation.Manuscript.MFRecognition.Bridge.jQFst_qyFam GroupApproximation.Manuscript.MFRecognition.Bridge.jQSnd_qyFam GroupApproximation.Manuscript.MFRecognition.Bridge.jQSnd_qtFam GroupApproximation.Manuscript.MFRecognition.Bridge.jQFst_qtFam GroupApproximation.Manuscript.MFRecognition.Bridge.jQ_Theta_eq GroupApproximation.Manuscript.MFRecognition.Bridge.range_yFreeHom_eq_normalClosure GroupApproximation.Manuscript.MFRecognition.Bridge.yFreeHom_injective	The normal closure $N_0$ of $\{y,t\}$ in $Q_+$ is $F(y_n:n\in\mathbb Z)\times F(t_m:m\in\mathbb Z)$ with $y_n=x^nyx^{-n}$ and $t_m=x^mtx^{-m}$, by the Reidemeister--Schreier method over the transversal $\{x^n\}$~\cite[Chapter~II]{LyndonSchupp}; $j$ carries these bases to free bases of the normal closures of $y$ in $F(x_1,y)$ and of $t$ in $F(x_2,t)$, and the exponent sum of $x_1$ in $j(x^kh)$, $h\in N_0$, is $k$.
2ee1d0fad74b	736	A three-generator embedding	proof	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.jQ_injective	So $j$ is injective~\cite{LeanDev}.
6a38b191399c	736	A three-generator embedding	proof	lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.Bridge.isResiduallyFinite_freeXY GroupApproximation.Manuscript.MFRecognition.Bridge.qplus_isResiduallyFinite	Free groups are residually finite, and residual finiteness passes to direct products and subgroups.
a0a74486d648	751	A three-generator embedding		lem:bridge	definition	GroupApproximation.Manuscript.MFRecognition.Bridge.Qe GroupApproximation.Manuscript.MFRecognition.Bridge.qe GroupApproximation.Manuscript.MFRecognition.Bridge.NeSub	For $e\in\mathbb N$ let $Q_e=B(C_e)=F/N_e$ with $C_e$ the group of Lemma~\ref{lem:switch}, and write $q_e\colon F\to Q_e$.
f191b1f39449	751	A three-generator embedding		lem:bridge	formalized	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.Assembly.computable_qcodeSeed GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.Assembly.qcodeSeed GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.Assembly.kernelN_qcodeSeed_le GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.Assembly.kernelN_qcodeSeed_eq_of_infiniteDomain GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.Assembly.embed_C_Q GroupApproximation.Manuscript.MFRecognition.Switch.seed_embeds_switchGroup_of_finiteDomain GroupApproximation.Manuscript.MFRecognition.Bridge.manuscriptQe GroupApproximation.Manuscript.MFRecognition.Bridge.manuscriptQe_trivial	By Lemmas~\ref{lem:switch} and~\ref{lem:bridge}, a recursive presentation of $Q_e$ on $x,y,t$ is computable from $e$; $N_e\le N_+$; if $e\in\mathrm{INF}$ then $Q_e=Q_+$, $N_e=N_+$ and $q_e=q_+$; and if $e\in\mathrm{FIN}$ then $E\le C_e\le Q_e$.
c04a8ff12887	761	Detecting \texorpdfstring{$N_e$	lemma	lem:mikhailova	formalized	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.manuscriptMikhailova	There is an algorithm that computes from $e$ a finite presentation $\langle X_e\mid R_e\rangle$ of a group $\Lambda_e$, words $w_x,w_y,w_t\in F(X_e)$, and a finite generating set of a subgroup $M_e\le F(X_e)\times F(X_e)$, such that $x\mapsto w_x$, $y\mapsto w_y$, $t\mapsto w_t$ induces an embedding $Q_e\to\Lambda_e$, and $M_e=\{(u,v):u=v\text{ in }\Lambda_e\}$.
7d43e5256495	761	Detecting \texorpdfstring{$N_e$	lemma	lem:mikhailova	definition	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.K0 GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.iHom GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.iHom_apply GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.L0 GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.mem_L0_iff	Consequently, with
24bd1ebff21c	774	Detecting \texorpdfstring{$N_e$	lemma	lem:mikhailova	formalized	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.markedWord GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.markedHom_apply_of GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.iHom_injective GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.iHom_mem_L0_iff_mem_kernelN GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.comap_L0_eq_kernelN	where $w_f$ is the image of $f$ under $x\mapsto w_x$, $y\mapsto w_y$, $t\mapsto w_t$, the map $i_e\colon F\to K^0_e$ is injective and $i_e(f)\in L^0_e$ if and only if $f\in N_e$.
2c42b47215f3	780	Detecting \texorpdfstring{$N_e$	proof	lem:mikhailova	formalized	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.EffectiveHigmanCompiler	Higman's embedding theorem~\cite{Higman} embeds every finitely generated recursively presented group in a finitely presented group, and Mikaelian~\cite{Mikaelian} gives an explicit algorithm producing the finite presentation and the embedding words from the recursive presentation.
88f85dd2d1e9	780	Detecting \texorpdfstring{$N_e$	proof	lem:mikhailova	structural	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.manuscriptMikhailovaUniform GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.RecPresCode GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.rank3Relators GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.PresentedQ	Apply it to the presentation of $Q_e$.
cde6a09332f4	780	Detecting \texorpdfstring{$N_e$	proof	lem:mikhailova	formalized	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.mihailovaGenerators GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.mihailovaGenerators_finite GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.mihailova GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.exists_finite_generating_set_mihailova GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.mem_mihailova_iff GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.mihailova_coe_eq	Let $M_e$ be the subgroup of $F(X_e)\times F(X_e)$ generated by the pairs $(z,z)$, $z\in X_e$, and $(r,1)$, $r\in R_e$; then $M_e=\{(u,v):u=v\text{ in }\Lambda_e\}$ by Mihailova's lemma~\cite{Mihailova}.
12b34dea075c	780	Detecting \texorpdfstring{$N_e$	proof	lem:mikhailova	formalized	GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.mem_mihailova_iff GroupApproximation.Manuscript.MFRecognition.HigmanCompiler.MarkedHigmanOutput.iHom_injective	The first coordinate makes $i_e$ injective, and $(f,w_f,1)\in F\times M_e$ if and only if $w_f=1$ in $\Lambda_e$, if and only if $q_e(f)=1$, if and only if $f\in N_e$.
ebd067c4a76b	795	The two HNN extensions			definition	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Kg GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Lg	Let $P=F(x_1,y)\times F(x_2,t)$ and $j\colon Q_+\to P$ be as in Lemma~\ref{lem:bridge}, and put
e947a3d4f4a1	809	The two HNN extensions			definition	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.CentralRope GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.RopeS	Let
3c7a3fc6bccd	818	The two HNN extensions	enumerate	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.central_rope_one GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.range_inf_Le GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Le_fg GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.iEmb_injective	$K_e$ is a direct product of free groups of finite rank, so finitely presented and residually finite; $L_e$ is finitely generated; $i$ is injective; and $i(F)\cap L_e=i(N_e)$.
b385d596aace	821	The two HNN extensions	enumerate	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.centralRope_isFinitelyPresented GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.computable_centralRopeCode	$\Gamma_e$ is finitely presented, and a finite presentation is computable from $e$.
90586c5bd942	821	The two HNN extensions	enumerate	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamEquiv GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamHom_injective GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamHom_surjective GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamEquiv_first GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamEquiv_second	The natural map from the amalgamated free product $F*_{N_e}F$, in which $n\in N_e$ in the first copy is identified with $n$ in the second copy, onto $S_e$, sending the first copy to $i(F)$ and the second to $v\,i(F)\,v^{-1}$, is an isomorphism.
7d9722e05d12	826	The two HNN extensions	enumerate	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.exists_alpha GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.alpha GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.alpha_iGamma GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.alpha_vConj	There is a homomorphism $\alpha_e\colon S_e\to Q_e$ with $\alpha_e(i(f))=q_e(f)$ and $\alpha_e(v\,i(f)\,v^{-1})=1$ for $f\in F$.
226b5c948191	832	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.central_rope_one GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Ke GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.K0 GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Kg	(1) $K_e=F\times F(X_e)\times F(X_e)\times F\times P$ is a product of six free groups of finite rank, so it is finitely presented and residually finite.
b0c31e134ded	832	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Le_eq_closure_gens GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.firstFactorGens GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.mihailovaGens GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.graphGens GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Le_fg	The subgroup $L_e$ is generated by the basis of the first factor, the generators of $M_e$ from Lemma~\ref{lem:mikhailova}, and the elements $(a,jq_+(a))$ for $a\in\{x,y,t\}$.
22f7748cb543	832	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.iEmb_injective_of_firstCoordinate GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.iEmb_fst_fst	Injectivity of $i$ comes from the first coordinate.
8130429e1e62	832	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.comap_Le_eq_N GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.pair_mem_Lg_iff GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.iEmb_mem_Le_iff	An element $i(f)$ lies in $L_e$ if and only if $i_e(f)\in L^0_e$ and $(f,1)\in L^{\mathrm g}$; the first holds if and only if $f\in N_e$ by Lemma~\ref{lem:mikhailova}, and the second if and only if $jq_+(f)=1$, that is, $f\in N_+$.
f5183379799a	832	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.range_inf_Le GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.range_inf_eq_map_comap GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.comap_Le_eq_N	Since $N_e\le N_+$, the intersection is $i(N_e)$.
b593f748df2d	843	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.centralRope_isFinitelyPresented GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.Le_fg GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.computable_centralRopeCode	(2) The presentation~\eqref{eq:central-rope} is finite once $[v,\ell]=1$ is imposed only for the finitely many generators $\ell$ of $L_e$, and it is computable from $e$ because $K_e$, $L_e$ and $i$ are.
3bb6b9d4dca3	843	The two HNN extensions	proof	lem:central-rope	definition	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.CentralRope GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.witness GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.witness_L	It is an HNN extension of $K_e$ with both edge groups equal to $L_e$ and the identity as edge isomorphism.
469af70114c5	843	The two HNN extensions	proof	lem:central-rope	formalized	GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.vConjHom_eq_iGammaHom_of_mem GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamToGamma GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamToGamma_mem GroupApproximation.Manuscript.MFRecognition.Rope.RopeInput.amalgamToGamma_range	The map from $F*_{N_e}F$ to $S_e$ is well defined because $i(n)\in L_e$ commutes with $v$ for $n\in N_e$.
